;Player 0;Player 1;Player 2;Player 3;Player 4;Player 5;Player 6;Player 7;Player 8;Player 9;
Round0;1052;972;1012;1012;1012;972;1012;972;1012;972
Round1;1064;944;1024;1024;1024;984;1024;984;984;944
Round2;1036;916;996;1076;996;1036;996;956;1076;916
Round3;1128;928;968;1088;968;968;1048;928;1048;928
Round4;1140;900;980;1100;940;900;1180;1020;980;860
Round5;1232;992;1032;1072;952;952;1072;992;912;792
Round6;1284;1044;1084;1004;924;884;1004;964;1004;804
Round7;1336;1056;1136;976;896;976;896;896;1016;816
Round8;1348;1028;1188;988;908;1108;788;868;948;828
Round9;1320;1000;1200;1000;880;1120;720;920;960;880
Round10;1332;972;1172;1012;852;1092;772;972;972;852
Round11;1264;984;1184;1024;864;1144;824;864;944;904
Round12;1196;956;1156;1076;916;1116;916;916;916;836
Round13;1208;1008;1128;1088;888;1088;1008;928;848;808
Round14;1260;980;1100;1060;940;1180;1020;940;860;660
Round15;1192;872;1152;1032;1032;1272;1032;872;832;712
Round16;1164;884;1124;1044;1124;1164;1084;884;804;724
Round17;1216;816;1176;1016;1096;1256;1176;816;776;656
Round18;1268;748;1188;1068;1068;1228;1228;788;788;628
Round19;1280;760;1240;1040;1080;1200;1160;760;840;640
Round20;1252;692;1212;1012;1052;1212;1212;812;852;692
Round21;1304;584;1264;1024;1064;1184;1184;824;824;744
Round22;1276;516;1316;1036;1036;1316;1196;756;836;716
Round23;1248;528;1288;1048;1048;1328;1128;768;848;768
Round24;1180;580;1260;1060;1060;1340;1100;740;900;780
Round25;1192;552;1272;1072;1112;1392;1112;712;872;712
Round26;1164;604;1324;1044;1084;1324;1124;724;804;804
Round27;1096;576;1376;1056;1096;1336;1136;736;736;856
Round28;1108;548;1428;1028;1028;1428;1228;628;668;908
Round29;1080;600;1360;1040;920;1440;1240;640;800;880
Round30;1052;652;1372;1052;892;1452;1172;572;812;972
Round31;1144;624;1384;1104;904;1304;1184;624;744;984
Round32;1116;556;1396;1116;956;1316;1036;596;836;1076
Round33;1048;528;1368;1168;1048;1288;1008;688;808;1048
Round34;1060;540;1380;1220;1020;1260;1060;700;660;1100
Round35;1032;552;1352;1232;1032;1232;1072;672;712;1112
Round36;1084;484;1364;1164;1004;1244;1084;604;724;1244
Round37;1096;496;1336;1216;1056;1256;976;576;776;1216
Round38;1028;588;1308;1228;1148;1228;908;628;748;1188
Round39;920;600;1360;1240;1120;1240;1000;600;720;1200
Round40;932;532;1372;1252;1092;1252;972;692;692;1212
Round41;944;464;1344;1264;1144;1304;944;744;664;1184
Round42;1036;516;1396;1196;1156;1316;916;756;596;1116
Round43;1008;488;1448;1208;1088;1288;968;728;648;1128
Round44;980;500;1460;1180;1020;1300;1020;740;700;1100
Round45;992;472;1472;1232;992;1352;992;712;712;1072
Round46;1004;524;1524;1164;1044;1284;1004;684;724;1044
Round47;1016;456;1576;1136;1096;1216;936;696;856;1016
Round48;948;388;1588;1188;1108;1228;948;748;948;908
Round49;920;440;1600;1160;1120;1200;960;720;920;960
Round50;932;492;1612;1172;1132;1252;852;652;972;932
Round51;1024;424;1584;1224;1184;1224;824;624;1024;864
Round52;1036;356;1516;1236;1116;1276;836;636;1116;876
Round53;888;368;1448;1208;1208;1248;848;688;1208;888
Round54;860;300;1460;1260;1180;1220;780;700;1260;980
Round55;912;272;1432;1232;1112;1312;672;792;1272;992
Round56;964;204;1444;1244;1084;1284;684;884;1244;964
Round57;936;296;1456;1256;1056;1296;696;896;1176;936
Round58;908;348;1508;1228;1108;1188;708;948;1108;948
Round59;840;440;1480;1240;1040;1200;760;1040;1000;960
Round60;852;412;1452;1252;1052;1092;732;1052;1052;1052
Round61;824;424;1464;1264;1064;1024;704;1144;984;1104
Round62;716;436;1476;1276;996;1116;756;1116;996;1116
Round63;688;488;1528;1248;928;1208;728;1088;968;1128
Round64;700;540;1500;1220;940;1180;740;1100;940;1140
Round65;632;632;1472;1272;912;1112;752;1112;912;1192
Round66;604;684;1444;1244;964;1084;764;1124;844;1244
Round67;616;736;1416;1296;936;1056;736;1136;856;1216
Round68;708;668;1468;1308;988;1068;748;1028;788;1228
Round69;760;680;1520;1240;1000;1000;800;1080;760;1160
Round70;692;732;1532;1292;1052;932;732;1092;812;1132
Round71;584;824;1464;1304;1104;904;704;1064;904;1144
Round72;556;796;1436;1276;1116;916;636;1196;956;1116
Round73;488;768;1448;1248;1208;968;688;1168;968;1048
Round74;460;820;1420;1220;1180;900;700;1180;980;1140
Round75;472;832;1432;1192;1152;992;712;1152;912;1152
Round76;444;924;1484;1164;1164;884;724;1164;884;1164
Round77;456;1016;1496;1136;1176;776;696;1216;896;1136
Round78;428;868;1508;1148;1268;788;708;1268;948;1068
Round79;480;880;1520;1120;1160;840;760;1240;1000;1000
Round80;372;852;1532;1132;1172;812;772;1292;1012;1052
Round81;384;824;1544;1184;1104;864;864;1224;944;1064
Round82;356;796;1556;1156;1156;836;916;1236;916;1076
Round83;448;768;1608;1168;1168;808;888;1168;888;1088
Round84;540;820;1620;1180;1060;820;860;1140;900;1060
Round85;512;832;1632;1112;992;872;872;1152;912;1112
Round86;524;964;1644;1084;1004;884;764;1124;884;1124
Round87;496;896;1656;1096;1016;936;816;1096;856;1136
Round88;628;948;1588;1028;948;988;788;1068;828;1188
Round89;560;880;1600;1040;880;1000;800;1080;840;1320
Round90;492;892;1652;1012;972;892;812;1132;812;1332
Round91;544;984;1544;1064;904;984;744;1104;784;1344
Round92;556;876;1516;1116;996;1036;796;1076;676;1356
Round93;608;888;1528;1128;1088;1008;728;1048;608;1368
Round94;620;820;1460;1180;1220;1060;660;1020;580;1380
Round95;632;912;1432;1192;1152;1072;712;952;672;1272
Round96;604;884;1444;1084;1124;1004;844;1044;644;1324
Round97;616;816;1456;1056;1296;1016;856;896;696;1296
Round98;588;788;1468;1068;1268;1068;908;948;668;1228
Round99;560;760;1480;1040;1240;1200;880;960;720;1160
