PlayervsPlayer;Round0;Round1;Round2;Round3;Round4;Round5;Round6;Round7;Round8;Round9;Round10;Round11;Round12;Round13;Round14;Round15;Round16;Round17;Round18;Round19;Round20;Round21;Round22;Round23;Round24;Round25;Round26;Round27;Round28;Round29;Round30;Round31;Round32;Round33;Round34;Round35;Round36;Round37;Round38;Round39;Round40;Round41;Round42;Round43;Round44;Round45;Round46;Round47;Round48;Round49;Round50;Round51;Round52;Round53;Round54;Round55;Round56;Round57;Round58;Round59;Round60;Round61;Round62;Round63;Round64;Round65;Round66;Round67;Round68;Round69;Round70;Round71;Round72;Round73;Round74;Round75;Round76;Round77;Round78;Round79;Round80;Round81;Round82;Round83;Round84;Round85;Round86;Round87;Round88;Round89;Round90;Round91;Round92;Round93;Round94;Round95;Round96;Round97;Round98;Round99
0vs1;980;960;1020;1040;1100;1080;1140;1120;1140;1120;1180;1320;1300;1240;1260;1240;1300;1320;1380;1440;1420;1320;1420;1400;1420;1440;1460;1560;1620;1600;1500;1480;1460;1520;1540;1560;1580;1560;1540;1560;1500;1520;1540;1560;1620;1600;1580;1640;1620;1600;1620;1520;1540;1480;1420;1360;1420;1400;1460;1440;1420;1360;1380;1400;1460;1520;1580;1520;1500;1600;1660;1640;1660;1760;1700;1720;1740;1720;1660;1600;1700;1680;1740;1680;1740;1720;1740;1680;1620;1600;1660;1680;1820;1800;1700;1680;1700;1680;1700;1680
0vs2;1004;956;908;860;812;844;876;868;820;812;844;836;828;860;852;804;836;868;860;772;764;796;828;820;812;764;796;788;740;772;804;836;868;820;772;764;716;708;700;732;764;796;828;860;812;764;796;788;780;812;804;836;868;820;812;844;836;788;820;772;764;796;788;780;772;764;796;788;780;812;804;836;868;860;772;764;796;828;820;852;884;876;908;940;932;964;916;948;940;932;924;956;988;980;1012;1044;1036;988;1020;1052
0vs3;980;1000;1020;1040;980;1000;900;920;820;680;660;560;620;560;580;480;540;400;380;400;380;400;340;320;340;400;380;400;380;360;340;360;300;160;220;200;180;160;180;120;140;120;220;240;260;320;380;360;340;440;420;440;460;480;460;440;460;400;380;400;420;400;380;400;420;320;220;160;140;160;180;160;180;160;180;160;60;160;180;120;180;120;180;80;60;120;180;160;220;200;140;80;60;0;20;0;20;120;100;120
0vs4;980;920;940;960;860;840;900;920;1020;1160;1220;1200;1180;1200;1260;1360;1300;1400;1260;1320;1380;1440;1420;1360;1380;1360;1220;1280;1260;1280;1340;1400;1300;1320;1260;1200;1140;1080;1140;1200;1260;1320;1260;1240;1340;1400;1340;1400;1420;1400;1340;1320;1300;1360;1380;1440;1500;1440;1420;1560;1580;1520;1500;1400;1380;1320;1300;1280;1300;1280;1220;1280;1220;1240;1300;1320;1220;1080;1140;1240;1180;1080;1060;1000;1060;1120;1100;1160;1100;1080;980;960;940;880;980;920;980;1040;1060;1040
0vs5;1020;1000;1100;1080;1100;1120;1100;1200;1300;1240;1140;1120;1180;1160;1140;1160;1060;1080;1100;1200;1220;1240;1220;1200;1220;1160;1180;1200;1180;1120;1100;1160;1140;1160;1140;1240;1220;1200;1180;1200;1140;1200;1180;1200;1140;1040;1020;960;980;920;900;880;780;800;740;760;740;840;820;760;700;720;700;800;820;840;860;960;900;880;860;920;940;1000;1060;1000;1020;920;900;840;740;720;660;680;700;640;700;640;620;640;700;600;620;680;660;680;660;560;580;600
0vs6;980;1000;980;960;940;920;940;880;820;840;820;800;820;840;900;960;900;880;940;920;900;1000;1060;1080;1020;1040;1140;1080;1060;1080;1180;1160;1140;1240;1220;1240;1340;1320;1380;1280;1340;1360;1340;1280;1300;1440;1420;1360;1300;1320;1300;1320;1300;1360;1460;1480;1500;1600;1580;1560;1660;1600;1580;1680;1700;1720;1740;1640;1660;1600;1540;1480;1460;1400;1340;1360;1340;1320;1260;1320;1300;1320;1340;1400;1500;1560;1540;1600;1580;1640;1700;1680;1660;1680;1660;1680;1660;1640;1540;1440
0vs7;1020;1080;980;960;980;1000;1020;1000;980;1000;1020;1000;940;880;820;720;740;800;820;720;700;520;460;480;380;440;460;480;460;400;340;360;420;400;500;440;380;400;340;320;300;240;220;240;220;200;140;200;260;240;300;280;220;240;220;120;100;120;140;120;100;120;140;120;60;80;140;160;180;200;300;280;300;320;340;440;500;600;580;640;620;720;740;760;660;640;580;640;660;680;620;720;620;640;780;840;780;840;780;840
0vs8;996;1004;972;1060;1108;1116;1084;1092;1100;1108;1156;1124;1132;1100;1068;1076;1084;1052;1020;1028;996;1004;1012;980;948;916;924;892;900;948;916;884;852;860;868;876;844;852;820;828;796;804;812;820;788;756;724;692;660;668;636;684;652;620;588;556;524;492;500;468;476;484;492;500;468;556;564;532;500;508;476;444;412;380;348;316;364;452;500;468;436;404;372;420;388;356;324;292;300;268;276;244;212;260;228;196;164;132;100;68
0vs9;980;960;900;840;820;800;740;840;900;880;860;920;900;960;980;1000;1060;1040;1060;1040;1020;1040;1020;1080;1100;1160;1180;1080;1180;1240;1220;1160;1180;1160;1100;1040;1020;1040;1020;1160;1220;1120;1140;1160;1180;1160;1180;1160;1140;1040;1060;1080;1100;1040;1020;1040;940;1000;980;960;860;960;980;880;860;840;780;800;780;760;820;760;740;640;700;680;700;680;740;720;700;680;620;520;420;400;420;440;460;480;500;520;540;520;420;480;540;480;580;600
1vs2;1008;960;912;824;816;848;880;832;824;816;808;840;832;864;856;808;840;872;864;776;768;800;832;824;816;768;800;752;744;776;808;840;832;824;736;768;720;712;704;736;768;800;832;864;816;768;800;792;784;816;808;840;872;824;816;848;840;792;824;776;768;800;792;784;776;768;800;792;784;776;808;840;832;824;776;768;800;832;824;856;848;880;912;944;936;968;920;952;944;896;928;960;952;984;1016;1048;1040;992;1024;1056
