;Player 0;Player 1;Player 2;Player 3;Player 4;Player 5;Player 6;Player 7;Player 8;Player 9;
Round0;984;1056;1028;1032;980;1008;936;960;1008;1008
Round1;992;1136;1032;1112;984;944;920;944;944;992
Round2;976;1120;1036;1072;1012;928;904;976;1000;976
Round3;1008;1128;1040;1104;992;912;864;936;1032;984
Round4;992;1112;996;1112;1020;872;920;944;1040;992
Round5;976;1096;1024;1096;976;880;880;1000;1096;976
Round6;936;1128;980;1128;980;888;888;984;1104;984
Round7;920;1136;960;1136;984;872;896;1016;1040;1040
Round8;904;1168;940;1192;1012;928;880;952;1024;1000
Round9;888;1200;920;1176;1016;1008;888;936;1008;960
Round10;848;1232;900;1160;1044;1040;920;944;992;920
Round11;856;1216;928;1144;1024;1072;952;904;928;976
Round12;888;1224;908;1176;1052;1080;960;888;912;912
Round13;824;1280;888;1136;1008;1136;944;896;944;944
Round14;880;1264;892;1144;1036;1120;952;880;952;880
Round15;816;1296;920;1176;1016;1128;960;888;912;888
Round16;872;1256;900;1136;996;1136;944;944;968;848
Round17;856;1264;928;1168;976;1192;880;976;952;808
Round18;864;1248;908;1200;980;1224;864;960;936;816
Round19;848;1208;912;1184;1008;1256;848;992;968;776
Round20;784;1240;940;1240;988;1216;904;1024;952;712
Round21;744;1224;896;1224;992;1224;888;1080;984;744
Round22;776;1184;900;1256;1020;1232;896;1064;968;704
Round23;856;1144;832;1288;1048;1216;856;1024;1000;736
Round24;864;1104;836;1296;1052;1248;840;1032;984;744
Round25;824;1112;768;1256;1080;1208;920;1088;992;752
Round26;784;1120;748;1288;1108;1216;928;1072;976;760
Round27;840;1200;704;1272;1088;1224;984;1056;936;696
Round28;824;1184;660;1328;1116;1280;968;1088;920;632
Round29;808;1168;688;1312;1072;1288;976;1120;904;664
Round30;792;1128;692;1320;1076;1296;1008;1104;888;696
Round31;776;1136;696;1304;1080;1232;1040;1136;920;680
Round32;760;1096;676;1360;1084;1264;1048;1144;904;664
Round33;768;1056;680;1368;1088;1248;1008;1128;912;744
Round34;752;992;684;1400;1116;1256;1040;1112;920;728
Round35;760;1024;712;1360;1072;1240;1024;1120;976;712
Round36;720;1056;692;1368;1100;1224;1032;1104;960;744
Round37;728;1064;720;1328;1104;1208;1016;1088;968;776
Round38;736;1072;700;1336;1084;1192;1096;1072;904;808
Round39;744;1128;704;1272;1088;1200;1080;1056;936;792
