PlayervsPlayer;Round0;Round1;Round2;Round3;Round4;Round5;Round6;Round7;Round8;Round9;Round10;Round11;Round12;Round13;Round14;Round15;Round16;Round17;Round18;Round19;Round20;Round21;Round22;Round23;Round24;Round25;Round26;Round27;Round28;Round29;Round30;Round31;Round32;Round33;Round34;Round35;Round36;Round37;Round38;Round39;Round40;Round41;Round42;Round43;Round44;Round45;Round46;Round47;Round48;Round49;Round50;Round51;Round52;Round53;Round54;Round55;Round56;Round57;Round58;Round59;Round60;Round61;Round62;Round63;Round64;Round65;Round66;Round67;Round68;Round69;Round70;Round71;Round72;Round73;Round74;Round75;Round76;Round77;Round78;Round79;Round80;Round81;Round82;Round83;Round84;Round85;Round86;Round87;Round88;Round89;Round90;Round91;Round92;Round93;Round94;Round95;Round96;Round97;Round98;Round99
0vs1;1002;1014;1026;1014;1002;990;978;990;978;990;978;966;954;942;930;942;954;966;930;942;954;966;978;966;930;942;930;918;906;894;906;870;858;870;882;870;858;846;834;846;858;870;882;894;906;894;882;894;882;894;906;918;930;918;906;894;906;894;882;894;906;918;930;942;954;966;930;942;930;918;906;894;858;846;834;846;858;870;858;822;834;846;858;846;858;846;834;822;810;822;834;846;834;846;858;846;858;870;882;870
0vs2;1012;1076;1068;1060;1028;972;988;932;876;916;908;876;940;908;900;916;908;924;988;956;924;964;980;972;916;884;780;772;764;756;748;764;756;724;692;660;724;716;732;724;740;732;724;740;732;724;692;708;700;692;660;676;692;708;676;668;660;724;692;708;700;692;660;652;620;588;604;572;612;628;596;564;580;572;612;580;500;540;556;548;540;532;524;564;580;572;588;604;620;636;700;692;684;724;692;708;676;716;756;748
0vs3;998;1010;1070;1058;1094;1106;1118;1154;1118;1154;1166;1178;1190;1226;1214;1226;1214;1226;1214;1274;1262;1274;1262;1250;1262;1250;1238;1250;1286;1298;1286;1274;1238;1250;1262;1274;1262;1274;1238;1250;1214;1202;1214;1202;1190;1178;1190;1202;1214;1202;1238;1226;1214;1178;1166;1154;1166;1178;1214;1226;1214;1250;1262;1298;1310;1298;1358;1370;1358;1346;1358;1370;1382;1370;1382;1346;1358;1346;1358;1418;1430;1442;1454;1442;1454;1442;1430;1394;1406;1418;1382;1394;1406;1394;1382;1346;1310;1346;1310;1322
0vs4;1012;980;972;964;980;996;964;1004;1044;1084;1076;1116;1108;1124;1044;1036;1004;1020;1036;1028;1044;1036;1028;1044;1012;980;996;964;956;972;916;908;876;868;884;900;868;884;876;844;860;852;844;812;804;772;812;780;820;836;852;844;884;924;940;956;996;988;1004;1020;1012;1028;1044;1012;1028;1092;1108;1148;1140;1132;1124;1140;1132;1100;1092;1132;1124;1164;1132;1172;1164;1180;1172;1212;1228;1268;1284;1324;1316;1332;1300;1292;1260;1228;1244;1284;1324;1316;1308;1348
0vs5;1012;1052;1044;988;980;996;1012;980;996;1012;1028;1092;1108;1124;1140;1132;1124;1092;1108;1124;1140;1156;1124;1116;1156;1172;1164;1204;1196;1236;1228;1292;1260;1300;1292;1284;1276;1340;1284;1252;1244;1212;1204;1220;1212;1204;1196;1188;1180;1148;1116;1132;1172;1092;1108;1100;1116;1132;1124;1092;1132;1172;1188;1132;1124;1140;1156;1172;1188;1204;1220;1212;1204;1196;1164;1180;1220;1236;1228;1220;1212;1180;1172;1140;1132;1172;1116;1108;1100;1068;1084;1076;1092;1108;1124;1140;1132;1100;1092;1108
0vs6;988;956;948;964;956;996;1012;1028;1092;1036;1076;1068;1060;1100;1068;1084;1100;1068;1036;1004;1020;1012;980;1020;1012;1052;1068;1084;1100;1092;1084;1124;1140;1132;1100;1164;1132;1100;1140;1156;1148;1188;1228;1196;1188;1204;1220;1164;1132;1148;1164;1156;1148;1092;1108;1100;1068;1036;1076;1068;1060;1052;1020;1036;1004;972;988;1004;996;964;1028;1020;1060;1100;1092;1084;1100;1092;1108;1100;1092;1084;1124;1092;1036;1028;996;988;1004;1068;1084;1100;1140;1084;1148;1140;1180;1196;1140;1132
0vs7;998;962;950;986;950;938;950;938;926;890;902;866;854;866;878;890;902;914;926;914;950;986;998;1010;998;1010;1046;1034;1070;1106;1118;1082;1094;1082;1094;1082;1094;1058;1046;1058;1046;1082;1070;1058;1070;1058;1118;1154;1142;1130;1118;1130;1118;1202;1214;1226;1190;1202;1214;1226;1214;1178;1190;1178;1214;1178;1214;1202;1190;1202;1214;1250;1238;1226;1286;1298;1286;1274;1262;1250;1238;1226;1214;1202;1238;1226;1286;1298;1262;1226;1238;1226;1238;1274;1238;1226;1238;1250;1238;1274
0vs8;988;980;996;988;1004;972;988;980;948;916;932;924;844;812;804;796;812;852;820;836;876;844;860;804;820;836;852;844;812;756;748;740;780;772;836;828;892;836;852;820;812;780;724;764;780;820;764;756;820;860;852;868;836;852;820;860;804;796;764;756;724;644;684;700;716;732;748;764;804;868;860;900;892;884;804;724;716;684;748;716;636;652;620;612;580;620;660;652;668;660;628;644;636;652;620;612;604;596;636;604
0vs9;998;986;950;962;974;962;950;986;1022;1010;998;986;998;986;1046;1010;998;962;974;986;950;914;926;914;950;938;974;938;926;890;926;938;974;962;974;962;926;938;974;1010;1022;1034;1070;1082;1070;1058;1046;1058;1022;1010;998;962;950;986;974;986;998;962;950;938;926;938;926;938;926;938;926;914;926;938;902;866;878;914;902;938;974;962;926;890;950;938;974;986;998;986;974;986;998;1010;998;1010;1046;1034;1046;1058;1046;1010;1022;1058
1vs2;1010;1074;1066;1082;1026;970;986;930;874;914;906;898;938;906;898;914;906;946;986;954;922;962;978;970;914;882;778;770;762;754;746;762;754;722;690;682;722;714;730;722;738;730;722;738;730;722;690;706;698;690;658;674;714;706;674;666;658;722;690;706;698;690;658;650;618;610;602;570;610;626;594;586;578;570;610;578;498;562;554;546;538;530;546;562;578;570;586;602;618;634;698;714;682;722;690;706;674;714;754;770
