PlayervsPlayer;Round0;Round1;Round2;Round3;Round4;Round5;Round6;Round7;Round8;Round9;Round10;Round11;Round12;Round13;Round14;Round15;Round16;Round17;Round18;Round19;Round20;Round21;Round22;Round23;Round24;Round25;Round26;Round27;Round28;Round29;Round30;Round31;Round32;Round33;Round34;Round35;Round36;Round37;Round38;Round39;Round40;Round41;Round42;Round43;Round44;Round45;Round46;Round47;Round48;Round49;Round50;Round51;Round52;Round53;Round54;Round55;Round56;Round57;Round58;Round59;Round60;Round61;Round62;Round63;Round64;Round65;Round66;Round67;Round68;Round69;Round70;Round71;Round72;Round73;Round74;Round75;Round76;Round77;Round78;Round79;Round80;Round81;Round82;Round83;Round84;Round85;Round86;Round87;Round88;Round89;Round90;Round91;Round92;Round93;Round94;Round95;Round96;Round97;Round98;Round99
0vs1;988;928;988;1000;988;1024;1060;1072;1060;1072;1108;1144;1156;1144;1156;1168;1156;1216;1252;1240;1204;1168;1204;1240;1204;1216;1228;1240;1252;1240;1204;1168;1132;1144;1156;1168;1180;1168;1132;1168;1156;1144;1132;1168;1228;1216;1204;1216;1204;1216;1204;1120;1132;1096;1084;1048;1084;1120;1180;1168;1156;1144;1132;1168;1180;1192;1228;1216;1204;1216;1228;1192;1204;1216;1132;1168;1156;1120;1132;1120;1180;1168;1252;1240;1300;1312;1300;1288;1228;1192;1252;1216;1300;1288;1228;1192;1180;1144;1132;1096
0vs2;988;952;916;904;940;928;892;928;892;880;892;880;844;808;820;808;844;784;796;760;772;784;868;880;892;856;844;832;820;784;844;856;844;856;844;832;772;808;796;832;796;784;796;784;724;736;820;784;796;784;796;832;892;832;796;832;820;832;796;832;844;808;796;808;820;808;844;856;844;856;844;904;892;928;940;880;916;928;940;928;892;928;940;952;916;904;868;832;844;832;844;832;868;880;868;856;868;856;868;952
0vs3;988;1000;1012;1000;964;976;964;976;916;856;868;832;868;856;868;808;844;808;796;808;796;832;772;760;772;784;748;808;796;760;772;784;772;712;772;760;748;712;772;688;724;712;724;736;772;808;844;856;868;928;940;952;940;976;1012;1024;1060;1000;964;976;988;976;964;976;964;904;892;856;892;904;892;856;868;856;844;808;748;784;772;784;820;808;820;784;772;832;844;856;892;856;796;784;796;784;844;832;844;904;916;904
0vs4;998;1006;990;998;1030;1014;1046;1078;1062;1094;1102;1110;1094;1078;1110;1118;1102;1158;1142;1174;1158;1166;1150;1134;1118;1126;1110;1094;1078;1110;1118;1150;1134;1118;1102;1086;1094;1078;1086;1094;1126;1158;1166;1150;1182;1166;1150;1158;1142;1150;1134;1142;1126;1158;1166;1174;1182;1166;1150;1158;1142;1126;1158;1142;1150;1134;1118;1126;1110;1118;1126;1134;1118;1102;1134;1142;1126;1110;1166;1150;1158;1142;1126;1110;1118;1126;1158;1166;1174;1158;1142;1174;1158;1142;1150;1134;1118;1126;1134;1142
0vs5;1012;1024;1060;1048;1012;1000;988;1048;1132;1096;1036;1000;988;1000;1036;1072;1012;976;964;1024;1060;1048;1060;1048;1084;1096;1084;1120;1108;1120;1132;1192;1132;1120;1108;1168;1204;1216;1228;1216;1180;1216;1156;1144;1132;1096;1036;1024;1060;1024;1012;1000;964;1000;964;976;964;976;988;976;964;952;940;976;988;976;988;1072;1060;1048;1036;1072;1036;1072;1132;1144;1108;1048;1060;1048;1012;1000;988;1000;1060;1000;1012;976;988;976;1012;976;988;1000;964;928;916;856;868;832
0vs6;1002;994;1010;1026;1018;1010;1026;994;938;954;922;914;930;922;914;930;922;914;930;946;962;978;946;962;978;970;986;978;970;962;954;946;962;954;946;962;954;970;962;978;970;986;1002;994;986;1002;994;986;954;946;938;954;922;914;930;946;962;978;994;1010;1026;1018;1034;1026;1042;1058;1074;1018;1034;1050;1066;1058;1074;1042;1010;1026;1042;1010;978;994;1010;1002;1018;1010;1026;1018;1034;1026;1042;1058;1050;1042;1058;1050;1042;1058;1050;1066;1034;1002
0vs7;1012;1048;964;976;940;904;940;904;916;904;916;952;940;928;916;880;916;976;964;880;868;784;796;784;748;760;772;784;772;784;748;784;820;856;892;856;820;808;820;832;844;808;796;808;820;808;796;832;868;856;868;856;820;832;820;736;700;712;700;712;724;712;700;688;628;640;628;640;604;592;628;616;604;616;604;640;652;712;724;712;652;688;700;736;700;712;676;712;700;736;724;760;676;712;796;808;772;784;772;760
0vs8;1012;1000;1012;1048;1084;1168;1132;1096;1156;1168;1180;1168;1180;1192;1132;1120;1108;1048;988;1000;964;976;940;952;892;880;892;904;892;928;916;880;916;976;964;976;988;976;940;928;892;880;916;904;892;880;844;808;772;736;700;736;724;712;724;736;772;784;796;712;676;688;652;616;628;688;652;616;580;592;604;640;700;688;724;688;748;736;700;712;676;664;628;616;604;544;556;568;532;544;556;568;532;472;484;544;556;568;556;568
0vs9;988;976;940;904;892;880;868;880;916;928;964;1024;1036;1072;1108;1144;1180;1168;1204;1216;1204;1216;1204;1192;1228;1264;1300;1216;1276;1288;1252;1216;1204;1168;1132;1072;1060;1048;1036;1120;1156;1144;1180;1192;1180;1168;1156;1168;1132;1120;1132;1120;1108;1072;1060;1096;1012;1000;988;976;940;1000;1036;1000;1012;976;940;928;940;928;940;880;844;808;844;880;868;904;916;928;940;904;868;808;748;784;772;808;796;832;820;832;796;808;748;808;892;856;892;928
1vs2;1000;940;904;892;928;916;880;916;880;892;880;868;832;820;808;820;832;796;808;748;760;796;856;892;880;868;856;820;808;772;856;868;832;844;832;844;760;820;808;820;808;772;784;772;736;748;832;772;784;772;808;820;880;820;808;820;808;820;808;844;832;796;784;820;832;820;832;868;856;844;856;892;880;916;928;892;928;916;952;916;880;916;952;940;904;892;880;844;856;820;856;820;856;892;880;868;880;868;880;940
