927
852
1084
1084
737
897
1086
1067
998
1257
1135
981
985
952
1308
1166
888
880
1358
1150
960
1036
1221
965
989
1190
1081
784
845
1170
1201
1073
1089
1331
1001
834
915
979
1010
998
1207
1078
1139
1111
1482
814
860
901
1188
923
1124
819
1270
1119
1254
1161
866
987
963
982
1165
1125
1150
1307
1216
805
873
932
1080
1234
1142
1171
1106
808
827
1178
1118
971
1178
1074
884
1318
1181
785
1063
1052
884
665
1072
670
1273
949
841
1018
1156
1178
1092
1047
1130
1072
