904
791
1263
1059
924
1291
860
1112
1240
686
1075
802
1207
1019
1384
876
1317
1106
912
1085
1095
1017
1142
918
959
1052
1055
1397
1271
1056
1102
1179
747
989
1248
1076
1133
1208
1338
858
991
1123
1060
1119
1024
924
929
1136
813
1030
1029
1076
1065
1076
1102
1330
934
644
830
1116
1240
1041
1258
1233
647
1136
1256
1058
1254
1026
1105
971
1196
1088
1037
1115
1077
1022
1130
1170
959
992
1078
1003
833
1324
1213
1164
1223
1155
860
761
928
1009
1138
1333
1363
1041
1089
987
