PlayervsPlayer;Round0;Round1;Round2;Round3;Round4;Round5;Round6;Round7;Round8;Round9;Round10;Round11;Round12;Round13;Round14;Round15;Round16;Round17;Round18;Round19;Round20;Round21;Round22;Round23;Round24;Round25;Round26;Round27;Round28;Round29;Round30;Round31;Round32;Round33;Round34;Round35;Round36;Round37;Round38;Round39;Round40;Round41;Round42;Round43;Round44;Round45;Round46;Round47;Round48;Round49;Round50;Round51;Round52;Round53;Round54;Round55;Round56;Round57;Round58;Round59;Round60;Round61;Round62;Round63;Round64;Round65;Round66;Round67;Round68;Round69;Round70;Round71;Round72;Round73;Round74;Round75;Round76;Round77;Round78;Round79;Round80;Round81;Round82;Round83;Round84;Round85;Round86;Round87;Round88;Round89;Round90;Round91;Round92;Round93;Round94;Round95;Round96;Round97;Round98;Round99
0vs1;984;968;1080;1128;1144;1128;1176;1224;1240;1224;1208;1256;1304;1320;1336;1384;1400;1416;1464;1480;1496;1448;1464;1480;1496;1544;1592;1640;1656;1640;1560;1544;1496;1512;1528;1544;1560;1544;1496;1512;1528;1512;1528;1576;1656;1640;1624;1672;1624;1640;1656;1544;1560;1512;1464;1416;1464;1480;1528;1480;1400;1416;1400;1480;1496;1512;1528;1512;1496;1544;1560;1544;1560;1576;1496;1544;1560;1512;1496;1448;1528;1544;1592;1544;1592;1608;1656;1640;1592;1576;1624;1576;1720;1704;1624;1608;1624;1544;1560;1544
0vs2;984;968;920;936;984;1000;1016;1000;952;1000;984;1032;920;936;984;968;1016;968;952;904;920;936;984;1000;1016;968;952;904;856;840;888;936;888;872;824;840;792;840;856;904;920;968;984;968;888;872;984;968;952;936;952;1032;1048;1000;920;968;984;968;984;968;984;936;952;968;1016;1000;1016;1032;1016;1064;1080;1192;1176;1256;1272;1192;1208;1224;1176;1160;1176;1224;1240;1256;1208;1224;1144;1128;1112;1128;1112;1128;1112;1096;1080;1032;1080;1064;1112;1192
0vs3;984;968;984;968;888;936;888;936;824;744;792;712;728;712;760;680;696;616;664;712;696;680;664;648;664;712;632;648;632;584;568;552;536;424;472;456;408;392;408;360;376;392;440;456;472;456;504;488;472;552;504;456;472;488;504;520;504;456;408;424;440;488;472;424;376;328;280;264;248;264;280;200;184;136;120;104;-40;8;24;40;120;72;120;40;56;72;152;168;216;168;120;40;-8;-56;-8;-24;-8;72;56;40
0vs4;984;936;952;904;856;840;856;904;952;1032;1048;1032;1048;1032;1048;1096;1048;1128;1048;1064;1112;1128;1112;1096;1144;1128;1048;1096;1048;1096;1176;1192;1176;1160;1144;1064;1016;936;1016;1128;1176;1192;1144;1160;1240;1288;1272;1288;1304;1320;1272;1256;1240;1256;1304;1288;1304;1288;1240;1352;1368;1288;1240;1160;1080;1032;1080;1096;1080;1064;1016;1096;1080;1064;1112;1128;1048;968;1048;1128;1080;1032;984;968;984;968;952;968;952;904;856;872;888;904;920;936;952;1000;1016;936
0vs5;997;973;1013;1021;1029;1005;1013;989;1093;1069;1045;1053;1061;1037;1013;989;965;973;981;1021;1029;1069;1045;1053;1029;1037;1013;1021;1029;1069;1109;1117;1125;1197;1173;1149;1157;1133;1141;1117;1093;1101;1141;1117;1125;1165;1141;1149;1125;1101;1077;1053;1029;1037;1013;1053;1029;1037;1077;1085;1093;1069;1141;1117;1125;1133;1109;1149;1157;1133;1109;1117;1125;1197;1205;1181;1221;1197;1237;1213;1189;1165;1141;1149;1157;1165;1205;1213;1221;1229;1237;1213;1189;1165;1141;1149;1125;1101;1109;1117
0vs6;984;1000;984;968;1016;1000;1048;1000;984;968;920;904;952;904;952;1000;984;968;1016;968;920;1000;984;1000;952;936;1016;968;952;968;1016;1064;1016;1064;1016;1032;1112;1096;1112;1064;1080;1064;1080;1064;1048;1128;1112;1064;1080;1064;1080;1096;1048;1096;1176;1192;1176;1288;1272;1288;1304;1320;1272;1320;1336;1352;1400;1288;1240;1224;1208;1096;1080;1000;952;968;952;936;856;904;888;904;952;1000;1080;1096;1080;1096;1112;1192;1304;1320;1368;1416;1400;1448;1464;1448;1400;1320
0vs7;1016;1032;920;872;856;840;856;872;888;872;888;936;888;872;824;808;856;936;952;872;856;744;728;712;696;744;728;744;792;744;664;712;760;744;824;808;760;776;728;744;728;680;664;680;632;552;504;520;568;520;568;552;504;520;504;392;344;360;344;328;312;360;376;360;344;328;312;328;312;328;408;392;408;392;408;488;536;616;664;680;600;648;664;744;664;680;632;680;664;680;664;712;632;616;728;712;632;616;600;648
0vs8;1016;1000;984;1096;1144;1192;1176;1160;1176;1224;1304;1256;1272;1288;1208;1192;1144;1096;1016;1064;952;968;984;936;856;872;920;936;952;1000;952;872;888;936;984;968;984;968;952;936;920;936;952;904;888;840;760;744;696;680;632;712;696;648;632;648;696;648;664;552;536;552;568;584;600;680;632;616;600;584;568;584;600;552;568;520;600;584;600;584;536;488;440;392;408;328;376;360;344;360;344;392;312;264;248;296;280;296;248;296
0vs9;1003;1027;987;979;939;931;859;883;907;867;859;883;907;899;923;915;939;931;923;947;971;963;955;979;1003;963;987;947;971;963;923;883;907;931;859;883;907;899;891;915;875;899;859;883;907;899;891;883;907;899;923;947;971;963;955;979;971;995;1019;1011;1035;1059;1051;1043;1067;1059;1083;1107;1131;1091;1115;1107;1099;1123;1147;1139;1131;1123;1083;1043;1035;1027;1019;947;939;931;891;883;907;931;923;915;907;931;891;915;939;931;955;979
1vs2;1000;952;904;920;968;984;1000;984;936;1016;968;1016;904;952;968;984;1000;984;968;888;904;952;968;1016;1000;984;968;888;840;824;904;952;872;856;808;856;776;856;872;888;936;952;968;952;904;888;1000;952;936;920;968;1016;1032;984;936;952;968;952;1000;984;968;920;936;984;1032;1016;1000;1048;1032;1048;1096;1176;1160;1240;1256;1208;1224;1208;1192;1144;1160;1208;1256;1240;1192;1208;1160;1144;1128;1112;1128;1112;1096;1112;1096;1048;1096;1080;1128;1176
