PlayervsPlayer;Round0;Round1;Round2;Round3;Round4;Round5;Round6;Round7;Round8;Round9;Round10;Round11;Round12;Round13;Round14;Round15;Round16;Round17;Round18;Round19;Round20;Round21;Round22;Round23;Round24;Round25;Round26;Round27;Round28;Round29;Round30;Round31;Round32;Round33;Round34;Round35;Round36;Round37;Round38;Round39;Round40;Round41;Round42;Round43;Round44;Round45;Round46;Round47;Round48;Round49;Round50;Round51;Round52;Round53;Round54;Round55;Round56;Round57;Round58;Round59;Round60;Round61;Round62;Round63;Round64;Round65;Round66;Round67;Round68;Round69;Round70;Round71;Round72;Round73;Round74;Round75;Round76;Round77;Round78;Round79;Round80;Round81;Round82;Round83;Round84;Round85;Round86;Round87;Round88;Round89;Round90;Round91;Round92;Round93;Round94;Round95;Round96;Round97;Round98;Round99
0vs1;997;973;981;989;997;1005;981;957;965;941;917;893;901;909;917;893;901;941;917;925;901;909;885;893;869;877;949;925;965;941;949;957;965;941;949;957;933;941;1013;1021;1029;1037;1013;1053;1061;1037;1013;989;997;973;949;957;965;941;949;925;901;877;917;925;965;1037;1045;1053;1029;1005;1045;1053;1061;1101;1077;1053;1061;1037;1077;1117;1125;1133;1109;1117;1189;1197;1237;1245;1253;1293;1333;1341;1317;1325;1301;1309;1349;1325;1301;1309;1317;1389;1461;1501
0vs2;984;936;1016;1032;952;904;952;1000;984;1032;1080;1128;1112;1128;1144;1096;1112;1096;1016;1064;1016;1000;1016;1032;1080;1128;1112;1160;1144;1224;1240;1224;1240;1256;1272;1256;1208;1192;1208;1256;1272;1256;1272;1192;1240;1352;1368;1352;1368;1320;1368;1384;1400;1384;1432;1448;1368;1320;1240;1288;1240;1256;1208;1192;1144;1160;1208;1192;1240;1160;1176;1224;1208;1256;1208;1192;1304;1288;1272;1288;1272;1288;1240;1288;1304;1288;1304;1320;1368;1384;1400;1352;1336;1384;1368;1352;1368;1384;1336;1288
0vs3;1016;1064;1016;1000;1080;1128;1112;1128;1144;1128;1144;1160;1208;1256;1272;1288;1304;1320;1336;1320;1240;1288;1304;1320;1304;1352;1304;1320;1304;1320;1336;1288;1272;1288;1304;1256;1272;1256;1240;1320;1368;1256;1208;1224;1176;1192;1144;1192;1144;1128;1208;1256;1208;1224;1240;1288;1304;1352;1304;1288;1272;1256;1272;1224;1272;1288;1272;1288;1304;1288;1272;1256;1240;1192;1176;1288;1304;1288;1272;1192;1144;1160;1176;1128;1176;1288;1304;1256;1240;1192;1176;1224;1240;1224;1208;1192;1080;1000;984;968
0vs4;984;1032;1016;1000;920;1000;984;968;888;904;984;968;920;904;952;968;1016;1000;1048;968;984;936;984;1000;984;1000;1016;968;888;808;696;776;856;840;856;936;888;968;856;840;888;904;952;968;984;968;952;968;1016;1032;952;872;856;936;888;1000;952;968;920;968;1016;1064;1048;1096;1144;1128;1016;968;952;1032;1048;1000;1016;1000;952;936;888;936;1016;1064;1112;1096;1016;1000;952;904;920;872;856;840;792;744;760;744;856;904;888;904;888;872
0vs5;1003;995;955;979;1003;995;1019;1011;1035;1059;1051;1075;1067;1091;1083;1107;1131;1123;1147;1171;1195;1219;1211;1171;1163;1155;1179;1139;1163;1187;1179;1171;1131;1155;1147;1171;1163;1155;1083;1011;1035;1059;1083;1107;1131;1155;1179;1171;1195;1187;1147;1139;1099;1059;1083;1011;1035;1027;1051;1043;1003;1027;1019;1043;1035;1059;1083;1075;971;963;923;947;939;963;955;883;875;835;827;819;843;835;859;851;811;803;795;787;811;803;827;851;843;867;891;883;907;931;955;947
0vs6;984;1000;1016;1032;1016;1032;952;968;1016;1000;952;1000;1016;1000;1048;1032;1016;968;920;936;952;968;984;904;920;904;856;840;792;776;856;808;792;808;824;808;824;808;696;616;504;456;440;424;440;488;472;520;536;488;440;424;472;456;408;360;344;392;440;392;344;296;344;360;376;456;472;488;568;520;568;488;472;552;600;552;536;584;600;616;632;648;696;712;696;680;664;744;728;712;728;680;600;680;696;712;728;776;696;680
0vs7;1016;1000;952;904;888;872;856;904;888;872;792;776;728;712;664;744;760;744;760;712;792;840;856;840;792;744;728;776;792;808;728;776;760;712;696;712;632;584;664;744;728;680;696;680;600;520;536;520;472;456;504;520;536;584;600;552;568;616;664;616;664;616;568;520;472;456;472;424;504;552;504;520;440;392;344;424;408;392;408;424;312;328;408;424;376;264;312;296;248;168;152;200;248;264;280;328;344;296;312;328
0vs8;984;1064;1112;1064;1048;1128;1112;1096;1112;1096;1112;1064;1080;1096;1112;1128;1112;1192;1272;1288;1208;1160;1176;1256;1240;1224;1304;1288;1336;1320;1368;1288;1272;1320;1304;1288;1336;1352;1368;1320;1368;1384;1336;1384;1400;1384;1368;1352;1304;1384;1400;1384;1336;1288;1336;1384;1336;1320;1304;1384;1336;1320;1272;1256;1272;1288;1240;1256;1176;1192;1208;1256;1304;1288;1304;1288;1240;1224;1240;1256;1272;1192;1240;1160;1112;1096;1048;1000;984;936;984;1064;1016;1000;1016;1000;1016;968;1016;1032
0vs9;984;904;888;904;920;808;856;840;856;840;824;872;856;776;728;648;600;584;536;552;600;552;504;520;600;520;504;552;600;616;664;680;664;680;664;648;728;744;824;776;696;776;824;808;792;776;792;776;792;808;792;744;760;776;792;808;888;936;920;936;1016;1032;1080;1128;1112;1032;1080;1096;1048;1064;1112;1128;1176;1160;1176;1128;1080;1096;1048;936;952;968;824;936;1048;1064;1080;1096;1144;1192;1176;1192;1240;1224;1112;1128;1144;1128;1144;1192
1vs2;987;939;1019;1035;955;907;955;1003;987;1035;1083;1131;1115;1131;1147;1099;1115;1099;1019;1067;1019;1003;1019;1035;1051;1131;1115;1131;1147;1227;1243;1227;1243;1259;1275;1259;1179;1195;1211;1227;1275;1259;1275;1195;1243;1355;1371;1355;1371;1323;1371;1355;1403;1387;1435;1451;1371;1291;1243;1291;1243;1259;1211;1195;1147;1163;1211;1195;1211;1163;1179;1227;1211;1259;1211;1195;1275;1291;1275;1291;1275;1291;1243;1259;1307;1291;1307;1323;1371;1387;1403;1355;1339;1387;1371;1355;1371;1355;1307;1291
1vs3;1019;1067;1019;1003;1083;1131;1115;1099;1147;1131;1147;1163;1211;1259;1275;1291;1307;1323;1339;1323;1243;1291;1307;1323;1307;1355;1307;1323;1307;1323;1307;1259;1275;1291;1307;1259;1275;1259;1243;1323;1371;1259;1211;1227;1179;1195;1147;1195;1147;1131;1211;1259;1211;1227;1243;1291;1307;1323;1307;1291;1275;1259;1243;1227;1275;1259;1275;1291;1307;1291;1275;1259;1243;1195;1179;1291;1307;1291;1243;1163;1147;1163;1179;1131;1179;1291;1275;1259;1243;1195;1179;1227;1243;1227;1211;1195;1051;971;987;971
1vs4;987;1035;1019;1003;923;1003;987;971;891;907;987;971;923;907;955;971;1019;1003;1019;971;987;939;987;1003;987;1003;1019;971;891;811;699;779;859;811;859;939;891;939;859;843;891;907;923;971;987;971;955;971;1019;1035;955;875;859;939;891;1003;955;971;923;971;1019;1067;1051;1099;1147;1099;1019;939;955;1035;1051;1003;1019;971;955;939;891;939;1019;1067;1115;1067;1019;1003;923;907;923;875;859;843;763;747;763;747;859;907;891;875;891;875
1vs5;1003;995;955;979;1003;995;1019;1011;1035;1059;1051;1075;1067;1091;1083;1107;1131;1123;1147;1171;1195;1219;1211;1171;1163;1155;1179;1139;1163;1187;1179;1171;1131;1155;1147;1171;1163;1123;1083;1011;1035;1059;1083;1107;1131;1155;1179;1171;1195;1187;1147;1139;1099;1059;1083;1011;1035;1027;1051;1043;1003;995;1019;1043;1035;1059;1083;1075;971;963;923;947;939;963;955;883;875;835;827;819;843;835;859;851;811;803;795;787;811;803;827;851;843;867;891;883;907;931;955;947
1vs6;987;971;1019;1035;1019;1035;955;971;1019;1003;955;1003;1019;1003;1051;1035;987;971;923;939;955;971;987;907;923;875;859;843;795;779;859;811;795;811;795;811;827;779;667;619;507;459;443;427;443;491;475;523;539;491;443;427;475;459;411;363;347;395;411;363;347;299;347;363;379;459;475;491;539;523;571;491;475;555;603;555;539;587;603;619;635;651;699;715;699;651;667;747;731;715;731;651;603;683;699;715;731;779;699;683
1vs7;1019;1003;955;907;891;875;859;907;891;875;795;747;731;683;667;747;763;747;763;715;763;843;827;843;795;715;731;747;795;779;731;779;763;715;699;715;635;587;667;747;731;683;667;683;603;523;539;491;475;459;507;523;539;587;603;555;571;619;667;619;635;619;571;523;475;459;443;427;507;555;507;491;443;363;347;427;411;395;411;395;315;331;411;427;379;267;315;299;219;171;155;203;251;267;283;331;315;299;283;331
1vs8;987;1067;1083;1035;1051;1131;1115;1099;1115;1099;1115;1067;1083;1099;1115;1099;1083;1195;1275;1291;1211;1163;1179;1259;1243;1227;1307;1291;1339;1323;1371;1291;1275;1323;1307;1291;1339;1355;1371;1323;1339;1387;1339;1387;1403;1387;1371;1355;1307;1387;1403;1387;1339;1291;1339;1387;1339;1323;1307;1355;1307;1323;1275;1259;1275;1291;1243;1259;1179;1195;1211;1259;1307;1291;1275;1291;1243;1227;1243;1259;1275;1195;1211;1163;1115;1099;1051;1003;987;939;987;1035;1019;1003;1019;1003;987;971;1019;1035
1vs9;987;907;891;907;891;811;859;843;859;843;827;875;827;779;731;651;603;587;539;555;603;555;507;523;603;523;507;555;603;619;667;683;667;683;667;651;731;747;827;779;699;779;827;779;795;779;795;779;795;811;763;747;763;779;795;811;891;939;923;939;1019;1035;1083;1131;1115;1035;1083;1099;1051;1067;1115;1131;1179;1163;1147;1131;1083;1099;1051;939;955;939;827;939;1051;1067;1083;1099;1147;1195;1179;1195;1243;1227;1115;1131;1147;1131;1147;1163
2vs3;1035;1051;1003;1019;1099;1147;1099;1115;1131;1115;1163;1179;1227;1275;1291;1307;1323;1339;1355;1307;1259;1275;1291;1307;1323;1339;1291;1339;1291;1307;1323;1243;1259;1275;1323;1275;1259;1243;1227;1339;1355;1243;1227;1211;1163;1179;1163;1179;1163;1115;1227;1243;1227;1211;1259;1307;1323;1339;1291;1307;1291;1275;1227;1243;1259;1243;1259;1307;1323;1275;1291;1275;1227;1179;1195;1275;1291;1307;1227;1179;1131;1179;1163;1147;1195;1307;1259;1243;1227;1211;1195;1243;1259;1211;1195;1179;1035;987;1003;955
2vs4;1003;1019;1003;987;939;987;1003;955;907;891;971;955;907;891;971;987;1003;1019;1003;987;1003;955;971;987;971;1019;1003;955;875;795;715;795;843;795;843;923;907;923;843;827;907;923;939;955;971;955;939;987;1035;1019;939;891;875;923;907;1019;971;955;907;955;1035;1051;1067;1115;1131;1083;1003;955;971;1051;1035;1019;1003;955;971;923;907;955;1035;1083;1131;1083;1003;987;907;923;939;859;843;859;779;763;747;763;875;891;875;891;907;891
2vs5;1006;998;958;982;1006;998;1022;1014;1038;1062;1054;1078;1070;1094;1086;1110;1134;1126;1150;1174;1198;1222;1214;1174;1166;1158;1182;1142;1166;1190;1182;1174;1134;1126;1150;1174;1166;1094;1086;1014;1038;1062;1086;1110;1134;1158;1182;1174;1198;1190;1150;1142;1102;1062;1086;1014;1038;1030;1054;1046;1006;998;1022;1014;1038;1062;1086;1046;974;966;926;950;942;966;958;854;878;838;830;822;846;838;862;854;814;774;798;790;814;806;830;822;846;870;862;886;910;934;958;950
2vs6;971;955;1003;1051;1035;1051;939;955;1003;987;971;987;1003;1019;1035;1019;1003;955;907;955;939;955;971;891;907;891;843;827;779;795;875;827;811;827;811;795;843;763;651;603;491;475;427;411;427;475;459;539;555;475;427;411;459;475;395;379;363;411;395;379;331;315;363;379;395;475;491;475;523;539;555;475;491;571;587;539;555;603;587;603;651;667;683;699;715;635;651;731;715;699;747;635;619;667;715;699;747;763;683;699
2vs7;1035;987;939;923;907;859;843;923;875;891;779;763;747;667;683;731;779;763;779;731;747;827;843;827;779;731;747;763;811;763;747;795;747;731;715;731;651;603;651;731;715;667;683;699;587;539;555;475;459;475;523;507;523;571;619;571;587;603;651;635;619;635;555;539;491;443;427;411;491;539;491;475;459;379;363;411;427;379;395;379;299;347;395;411;363;283;299;283;235;155;171;187;235;283;299;347;331;283;299;315
2vs8;1003;1051;1099;1051;1067;1115;1131;1115;1131;1083;1099;1083;1099;1115;1131;1115;1099;1211;1259;1275;1227;1179;1163;1243;1227;1211;1291;1307;1323;1339;1355;1275;1291;1339;1291;1307;1323;1371;1387;1339;1355;1371;1355;1371;1387;1403;1387;1339;1323;1371;1387;1371;1323;1275;1323;1403;1323;1339;1323;1371;1323;1307;1291;1243;1259;1307;1259;1243;1195;1179;1227;1275;1291;1307;1259;1275;1227;1211;1259;1275;1259;1211;1195;1147;1099;1083;1067;1019;971;923;1003;1051;1003;1019;1003;1019;971;987;1003;1051
2vs9;971;891;907;923;875;795;843;827;843;827;811;859;811;763;715;635;587;603;523;571;587;571;523;539;587;539;523;539;587;635;651;667;683;667;651;667;715;763;811;763;715;795;843;795;779;763;779;763;779;827;747;731;779;795;779;795;907;955;939;955;1003;1051;1099;1147;1099;1019;1099;1083;1067;1083;1099;1147;1163;1179;1131;1115;1067;1083;1035;923;971;923;843;955;1067;1051;1067;1115;1163;1179;1163;1211;1227;1211;1131;1115;1131;1147;1163;1179
3vs4;1019;1035;987;971;923;1003;987;971;923;907;955;939;891;907;987;971;987;1003;987;1003;987;971;987;971;955;1035;987;939;859;779;699;779;827;779;859;939;891;907;827;843;923;907;923;971;987;971;923;1003;1051;1003;955;907;891;907;891;1003;987;939;923;971;1051;1035;1083;1099;1115;1067;987;939;955;1067;1019;1035;1019;939;955;907;923;971;1051;1099;1115;1067;1019;971;923;939;923;843;859;843;763;779;763;779;859;907;891;875;923;907
3vs5;977;1001;961;985;1009;1001;1025;1017;1041;1065;1057;1081;1073;1097;1089;1113;1137;1129;1153;1177;1201;1225;1217;1177;1169;1161;1185;1145;1169;1193;1185;1145;1137;1129;1153;1145;1169;1097;1057;1017;1041;1065;1089;1113;1137;1161;1185;1177;1169;1161;1153;1145;1105;1065;1089;1017;1041;1033;1057;1049;1009;1001;1025;1017;1041;1065;1089;1049;977;969;929;921;945;969;929;857;849;841;833;825;817;841;865;825;785;777;801;793;817;809;833;825;849;873;865;889;913;937;961;953
3vs6;987;971;987;1035;1051;1035;955;939;1019;971;987;971;987;1035;1051;1035;1019;971;923;971;955;939;955;875;891;875;827;843;763;811;891;843;827;811;827;779;827;747;635;587;507;459;411;427;443;459;475;555;539;459;443;395;475;459;411;363;379;427;379;395;315;299;379;395;411;459;507;491;539;555;539;459;507;587;571;523;571;587;571;619;667;651;699;683;699;651;667;747;699;715;731;619;635;683;731;715;731;747;699;683
3vs7;1019;971;923;907;891;843;859;907;859;875;795;747;763;651;699;747;763;747;763;747;763;811;827;811;795;747;763;747;795;779;763;779;731;715;731;715;635;619;667;747;731;683;667;683;571;523;539;491;475;459;507;523;507;587;603;587;571;619;667;651;603;619;571;523;475;459;411;427;507;523;507;491;475;363;347;427;411;363;411;363;283;363;411;427;347;299;283;267;251;171;187;203;219;267;315;363;347;299;315;299
3vs8;1019;1067;1115;1035;1083;1131;1115;1131;1147;1067;1083;1099;1083;1131;1115;1099;1115;1227;1275;1291;1211;1163;1179;1259;1211;1227;1275;1323;1307;1323;1339;1291;1275;1323;1307;1323;1339;1355;1371;1323;1371;1387;1371;1387;1371;1419;1371;1323;1339;1387;1371;1355;1307;1291;1339;1387;1307;1355;1339;1355;1339;1323;1275;1259;1275;1291;1275;1227;1211;1163;1243;1291;1275;1323;1243;1259;1243;1227;1275;1291;1243;1227;1179;1131;1083;1067;1051;1035;955;939;1019;1035;1019;1035;1019;1035;987;1003;1019;1035
3vs9;955;875;923;907;859;811;827;811;827;843;827;843;795;747;699;619;571;587;539;587;571;555;507;555;571;523;539;555;603;619;667;651;699;683;635;683;731;779;795;747;731;811;859;779;763;779;795;779;795;811;731;747;763;779;763;811;891;939;923;939;1019;1067;1083;1131;1083;1035;1083;1067;1083;1099;1115;1163;1147;1163;1115;1099;1083;1099;1019;939;987;907;859;971;1051;1035;1083;1099;1179;1163;1147;1227;1211;1195;1115;1131;1115;1163;1147;1195
4vs5;980;1004;964;988;1012;1004;1028;1020;1044;1068;1060;1084;1076;1100;1092;1116;1140;1132;1156;1180;1204;1228;1220;1180;1172;1164;1156;1148;1172;1196;1156;1116;1140;1132;1156;1148;1140;1100;1060;1020;1044;1068;1092;1116;1140;1164;1156;1180;1172;1164;1156;1148;1108;1068;1060;1020;1044;1036;1028;1020;1012;1004;1028;1020;1044;1068;1092;1052;948;972;932;924;948;972;900;860;852;844;836;828;820;844;868;828;788;780;804;796;820;812;836;828;852;876;868;892;916;940;964;956
