PlayervsPlayer;Round0;Round1;Round2;Round3;Round4;Round5;Round6;Round7;Round8;Round9;Round10;Round11;Round12;Round13;Round14;Round15;Round16;Round17;Round18;Round19;Round20;Round21;Round22;Round23;Round24;Round25;Round26;Round27;Round28;Round29;Round30;Round31;Round32;Round33;Round34;Round35;Round36;Round37;Round38;Round39;Round40;Round41;Round42;Round43;Round44;Round45;Round46;Round47;Round48;Round49;Round50;Round51;Round52;Round53;Round54;Round55;Round56;Round57;Round58;Round59;Round60;Round61;Round62;Round63;Round64;Round65;Round66;Round67;Round68;Round69;Round70;Round71;Round72;Round73;Round74;Round75;Round76;Round77;Round78;Round79;Round80;Round81;Round82;Round83;Round84;Round85;Round86;Round87;Round88;Round89;Round90;Round91;Round92;Round93;Round94;Round95;Round96;Round97;Round98;Round99
0vs1;984;1064;1112;1128;1112;1096;1112;1160;1144;1160;1176;1128;1080;1000;984;968;952;936;984;968;888;904;952;840;792;808;888;872;952;968;920;904;888;904;920;904;920;904;920;968;1016;1064;1048;1064;1080;968;920;872;824;776;888;872;824;712;696;744;824;808;824;840;888;936;920;904;888;776;824;872;920;1000;952;968;952;1000;1016;1096;1080;1032;1016;968;984;904;920;904;920;1032;1048;1096;1144;1096;1144;1128;1208;1256;1176;1192;1144;1224;1304;1352
0vs2;984;936;1016;1000;920;872;920;936;952;968;984;1032;1048;1096;1112;1064;1112;1096;1016;1064;1016;968;984;1000;1048;1096;1080;1128;1144;1224;1272;1288;1304;1288;1304;1288;1240;1224;1208;1288;1336;1320;1304;1224;1240;1352;1400;1384;1400;1352;1368;1384;1400;1384;1464;1448;1368;1352;1304;1320;1272;1320;1240;1224;1176;1192;1272;1224;1272;1224;1240;1256;1208;1256;1176;1160;1272;1256;1208;1192;1144;1192;1176;1224;1240;1192;1176;1224;1240;1288;1272;1256;1208;1256;1240;1224;1272;1288;1240;1192
0vs3;1016;1032;952;968;1080;1128;1080;1096;1112;1128;1112;1096;1144;1192;1240;1256;1304;1320;1336;1288;1240;1320;1304;1320;1272;1320;1304;1288;1240;1256;1272;1224;1208;1256;1304;1288;1272;1256;1240;1288;1304;1224;1144;1160;1080;1096;1048;1064;1016;1000;1048;1128;1080;1096;1112;1128;1112;1192;1144;1096;1080;1064;1080;1032;1080;1096;1080;1096;1112;1064;1080;1064;1048;968;920;1032;1080;1032;1016;936;888;904;920;904;920;1032;1080;1064;1016;968;984;1064;1080;1064;1048;1032;952;872;888;840
0vs4;984;1032;1016;968;920;1000;1016;968;856;872;920;904;856;872;920;968;1016;1000;1048;1000;1048;968;984;1000;1016;1000;1016;968;888;808;728;808;856;840;856;936;856;904;792;744;760;776;792;840;888;904;888;904;920;936;856;776;792;872;792;904;856;904;888;936;952;1000;984;1000;1080;1096;984;936;952;1000;1016;968;1016;1000;952;904;856;936;1016;1064;1112;1096;1048;1032;1016;1000;1016;968;952;936;856;808;792;776;888;936;920;904;920;936
0vs5;984;968;984;968;952;936;984;1000;1048;1064;1144;1192;1176;1192;1176;1256;1304;1288;1336;1416;1368;1352;1400;1416;1464;1576;1560;1512;1464;1512;1464;1448;1496;1480;1464;1480;1560;1640;1592;1544;1560;1608;1656;1608;1688;1736;1752;1800;1848;1928;1880;1864;1848;1928;1976;1928;1912;1768;1720;1800;1752;1704;1720;1768;1752;1736;1816;1800;1720;1704;1656;1704;1784;1736;1784;1640;1624;1640;1656;1608;1624;1608;1592;1544;1464;1416;1368;1352;1368;1352;1432;1416;1400;1416;1496;1448;1432;1448;1432;1448
0vs6;984;1000;1048;1096;1080;1128;1080;1096;1144;1128;1048;1064;1048;1032;1048;1032;1016;968;888;872;888;872;856;808;792;776;728;712;696;648;760;744;696;680;696;680;696;712;632;584;472;392;376;328;312;360;376;424;440;392;344;328;376;360;312;264;216;264;312;296;248;200;248;264;280;392;408;424;472;456;504;456;408;520;536;488;472;520;536;584;632;616;632;648;600;552;568;648;632;584;568;488;440;520;536;584;600;648;536;488
0vs7;1016;1000;920;904;888;904;856;904;888;872;760;744;696;680;632;680;696;712;728;648;760;840;856;840;824;744;728;776;792;776;696;776;760;744;696;712;600;520;600;648;632;552;600;616;536;456;472;456;440;424;440;488;504;520;568;520;536;552;600;520;600;552;504;488;440;424;408;360;408;488;440;424;344;296;280;392;376;360;344;360;248;264;312;296;280;136;184;136;120;72;24;104;152;136;152;168;152;136;152;200
0vs8;984;1064;1080;1032;1016;1096;1048;1000;1016;1000;1016;1000;1048;1064;1112;1096;1080;1160;1240;1256;1144;1128;1144;1224;1208;1160;1272;1288;1336;1352;1400;1320;1304;1352;1336;1288;1336;1352;1400;1352;1400;1416;1368;1448;1464;1448;1432;1416;1368;1416;1432;1416;1368;1320;1368;1416;1336;1352;1368;1448;1432;1448;1432;1416;1432;1480;1432;1448;1336;1352;1368;1416;1464;1480;1496;1512;1464;1448;1496;1544;1560;1512;1592;1512;1496;1480;1400;1352;1304;1256;1336;1416;1400;1352;1400;1416;1464;1448;1496;1512
0vs9;984;872;824;840;856;744;760;744;792;744;760;808;824;776;728;616;536;552;472;488;568;552;472;488;536;424;376;392;440;424;472;456;440;456;440;424;504;488;568;520;440;488;568;584;568;552;568;552;568;584;536;488;504;520;504;520;632;680;664;680;728;744;792;840;824;776;792;808;760;744;760;744;792;776;824;776;696;712;664;584;632;680;536;680;760;776;824;808;856;936;888;904;952;904;792;776;824;776;792;840
1vs2;968;952;1000;984;904;888;904;952;936;952;1000;1048;1064;1080;1128;1080;1128;1112;1032;1080;1000;952;1000;1016;1032;1080;1064;1112;1160;1240;1288;1304;1288;1304;1288;1304;1224;1208;1224;1272;1320;1304;1320;1208;1256;1368;1416;1400;1416;1336;1352;1368;1416;1400;1448;1432;1384;1336;1288;1304;1288;1304;1256;1240;1192;1208;1256;1240;1256;1240;1224;1240;1192;1240;1160;1176;1256;1240;1192;1176;1160;1208;1160;1208;1224;1176;1192;1208;1256;1272;1288;1240;1192;1272;1256;1240;1288;1272;1224;1176
