PlayervsPlayer;Round0;Round1;Round2;Round3;Round4;Round5;Round6;Round7;Round8;Round9;Round10;Round11;Round12;Round13;Round14;Round15;Round16;Round17;Round18;Round19;Round20;Round21;Round22;Round23;Round24;Round25;Round26;Round27;Round28;Round29;Round30;Round31;Round32;Round33;Round34;Round35;Round36;Round37;Round38;Round39;Round40;Round41;Round42;Round43;Round44;Round45;Round46;Round47;Round48;Round49;Round50;Round51;Round52;Round53;Round54;Round55;Round56;Round57;Round58;Round59;Round60;Round61;Round62;Round63;Round64;Round65;Round66;Round67;Round68;Round69;Round70;Round71;Round72;Round73;Round74;Round75;Round76;Round77;Round78;Round79;Round80;Round81;Round82;Round83;Round84;Round85;Round86;Round87;Round88;Round89;Round90;Round91;Round92;Round93;Round94;Round95;Round96;Round97;Round98;Round99
0vs1;984;968;1016;1032;1080;1064;1112;1096;1112;1096;1144;1256;1240;1192;1208;1192;1240;1256;1304;1352;1336;1256;1336;1320;1336;1352;1368;1448;1496;1480;1400;1384;1368;1416;1432;1448;1464;1448;1432;1448;1400;1416;1432;1448;1496;1480;1464;1512;1496;1480;1496;1416;1432;1384;1336;1288;1336;1320;1368;1352;1336;1288;1304;1320;1368;1416;1464;1416;1400;1480;1528;1512;1528;1608;1560;1576;1592;1576;1528;1480;1560;1544;1592;1544;1592;1576;1592;1544;1496;1480;1528;1544;1656;1640;1560;1544;1560;1544;1560;1544
0vs2;1003;963;923;883;843;867;891;883;843;835;859;851;843;867;859;819;843;867;859;787;779;803;827;819;811;771;795;787;747;771;795;819;843;803;763;755;715;707;699;723;747;771;795;819;779;739;763;755;747;771;763;787;811;771;763;787;779;739;763;723;715;739;731;723;715;707;731;723;715;739;731;755;779;771;699;691;715;739;731;755;779;771;795;819;811;835;795;819;811;803;795;819;843;835;859;883;875;835;859;883
0vs3;984;1000;1016;1032;984;1000;920;936;856;744;728;648;696;648;664;584;632;520;504;520;504;520;472;456;472;520;504;520;504;488;472;488;440;328;376;360;344;328;344;296;312;296;376;392;408;456;504;488;472;552;536;552;568;584;568;552;568;520;504;520;536;520;504;520;536;456;376;328;312;328;344;328;344;328;344;328;248;328;344;296;344;296;344;264;248;296;344;328;376;360;312;264;248;200;216;200;216;296;280;296
0vs4;984;936;952;968;888;872;920;936;1016;1128;1176;1160;1144;1160;1208;1288;1240;1320;1208;1256;1304;1352;1336;1288;1304;1288;1176;1224;1208;1224;1272;1320;1240;1256;1208;1160;1112;1064;1112;1160;1208;1256;1208;1192;1272;1320;1272;1320;1336;1320;1272;1256;1240;1288;1304;1352;1400;1352;1336;1448;1464;1416;1400;1320;1304;1256;1240;1224;1240;1224;1176;1224;1176;1192;1240;1256;1176;1064;1112;1192;1144;1064;1048;1000;1048;1096;1080;1128;1080;1064;984;968;952;904;984;936;984;1032;1048;1032
0vs5;1016;1000;1080;1064;1080;1096;1080;1160;1240;1192;1112;1096;1144;1128;1112;1128;1048;1064;1080;1160;1176;1192;1176;1160;1176;1128;1144;1160;1144;1096;1080;1128;1112;1128;1112;1192;1176;1160;1144;1160;1112;1160;1144;1160;1112;1032;1016;968;984;936;920;904;824;840;792;808;792;872;856;808;760;776;760;840;856;872;888;968;920;904;888;936;952;1000;1048;1000;1016;936;920;872;792;776;728;744;760;712;760;712;696;712;760;680;696;744;728;744;728;648;664;680
0vs6;984;1000;984;968;952;936;952;904;856;872;856;840;856;872;920;968;920;904;952;936;920;1000;1048;1064;1016;1032;1112;1064;1048;1064;1144;1128;1112;1192;1176;1192;1272;1256;1304;1224;1272;1288;1272;1224;1240;1352;1336;1288;1240;1256;1240;1256;1240;1288;1368;1384;1400;1480;1464;1448;1528;1480;1464;1544;1560;1576;1592;1512;1528;1480;1432;1384;1368;1320;1272;1288;1272;1256;1208;1256;1240;1256;1272;1320;1400;1448;1432;1480;1464;1512;1560;1544;1528;1544;1528;1544;1528;1512;1432;1352
0vs7;1016;1064;984;968;984;1000;1016;1000;984;1000;1016;1000;952;904;856;776;792;840;856;776;760;616;568;584;504;552;568;584;568;520;472;488;536;520;600;552;504;520;472;456;440;392;376;392;376;360;312;360;408;392;440;424;376;392;376;296;280;296;312;296;280;296;312;296;248;264;312;328;344;360;440;424;440;456;472;552;600;680;664;712;696;776;792;808;728;712;664;712;728;744;696;776;696;712;824;872;824;872;824;872
0vs8;997;1005;981;1053;1093;1101;1077;1085;1093;1101;1141;1117;1125;1101;1077;1085;1093;1069;1045;1053;1029;1037;1045;1021;997;973;981;957;965;1005;981;957;933;941;949;957;933;941;917;925;901;909;917;925;901;877;853;829;805;813;789;829;805;781;757;733;709;685;693;669;677;685;693;701;677;749;757;733;709;717;693;669;645;621;597;573;613;685;725;701;677;653;629;669;645;621;597;573;581;557;565;541;517;557;533;509;485;461;437;413
0vs9;984;968;920;872;856;840;792;872;920;904;888;936;920;968;984;1000;1048;1032;1048;1032;1016;1032;1016;1064;1080;1128;1144;1064;1144;1192;1176;1128;1144;1128;1080;1032;1016;1032;1016;1128;1176;1096;1112;1128;1144;1128;1144;1128;1112;1032;1048;1064;1080;1032;1016;1032;952;1000;984;968;888;968;984;904;888;872;824;840;824;808;856;808;792;712;760;744;760;744;792;776;760;744;696;616;536;520;536;552;568;584;600;616;632;616;536;584;632;584;664;680
1vs2;1006;966;926;854;846;870;894;854;846;838;830;854;846;870;862;822;846;870;862;790;782;806;830;822;814;774;798;758;750;774;798;822;814;806;734;758;718;710;702;726;750;774;798;822;782;742;766;758;750;774;766;790;814;774;766;790;782;742;766;726;718;742;734;726;718;710;734;726;718;710;734;758;750;742;702;694;718;742;734;758;750;774;798;822;814;838;798;822;814;774;798;822;814;838;862;886;878;838;862;886
1vs3;968;984;1000;1016;1000;984;936;920;840;760;712;664;712;632;648;600;616;504;488;536;520;504;456;440;456;504;488;504;520;504;488;472;424;344;360;344;328;312;328;280;328;312;392;376;424;440;520;504;488;568;552;536;584;600;552;536;584;504;520;536;552;504;488;504;520;440;392;344;296;312;328;312;328;344;328;312;264;344;360;280;328;280;328;280;264;312;328;344;360;344;296;248;264;216;232;184;232;280;264;312
1vs4;968;952;936;952;904;856;936;952;1032;1144;1160;1144;1160;1176;1224;1272;1256;1304;1224;1240;1320;1336;1352;1272;1288;1272;1160;1208;1224;1240;1256;1304;1224;1272;1224;1144;1096;1080;1128;1176;1224;1240;1224;1208;1288;1336;1256;1336;1320;1304;1288;1240;1224;1304;1320;1336;1416;1368;1352;1464;1448;1400;1384;1304;1288;1272;1224;1240;1224;1208;1192;1240;1160;1208;1224;1240;1160;1080;1128;1176;1128;1080;1064;984;1032;1080;1096;1112;1064;1080;1000;952;968;920;1000;952;1000;1048;1064;1048
1vs5;1032;1016;1064;1080;1064;1112;1096;1176;1224;1176;1096;1112;1160;1144;1128;1112;1032;1048;1096;1176;1192;1176;1192;1176;1192;1144;1128;1144;1128;1112;1096;1144;1096;1112;1128;1176;1160;1144;1128;1176;1128;1144;1160;1176;1096;1016;1000;952;968;952;904;888;808;824;808;792;808;856;840;792;776;792;776;856;840;856;904;984;936;888;904;920;936;1016;1064;984;1000;920;904;856;808;760;712;728;744;728;776;728;712;728;744;664;712;760;744;760;712;632;648;664
1vs6;968;984;968;952;936;920;936;888;872;856;840;856;840;888;904;952;936;920;936;920;936;984;1064;1048;1032;1048;1096;1080;1032;1080;1160;1144;1128;1176;1160;1208;1288;1272;1320;1240;1256;1272;1256;1208;1224;1336;1320;1272;1256;1240;1256;1272;1256;1304;1384;1368;1416;1464;1480;1464;1544;1464;1480;1560;1544;1560;1576;1496;1512;1496;1416;1368;1352;1304;1288;1272;1256;1272;1224;1240;1256;1272;1288;1336;1416;1432;1448;1464;1480;1528;1544;1528;1512;1560;1512;1528;1512;1496;1416;1368
1vs7;1032;1048;1000;984;1000;984;1000;1016;1000;984;1032;984;968;888;872;760;808;824;840;760;744;600;552;568;488;536;552;568;584;536;488;472;520;504;616;536;520;536;456;440;424;408;360;376;360;376;296;376;424;408;456;408;392;408;360;312;264;312;296;280;296;312;296;280;232;280;328;312;328;376;456;408;456;472;456;568;616;696;680;696;712;760;808;792;744;696;680;728;744;728;712;760;712;728;808;856;840;856;840;856
1vs8;994;1002;1010;1050;1122;1098;1074;1082;1090;1098;1138;1114;1122;1098;1074;1082;1090;1066;1042;1050;1026;1034;1042;1018;994;970;978;954;962;1002;978;954;930;938;946;954;930;938;914;922;898;906;914;922;898;874;850;826;802;810;786;826;802;778;754;730;706;682;690;666;674;682;690;698;706;746;754;730;706;714;690;666;642;618;594;602;642;714;722;698;674;650;626;666;642;618;594;570;578;554;562;538;514;554;530;506;482;458;434;410
1vs9;1000;952;936;856;840;824;808;888;904;888;872;952;936;952;1000;1016;1032;1016;1032;1048;1032;1016;1000;1080;1096;1144;1128;1080;1160;1176;1160;1144;1160;1112;1064;1048;1032;1048;1032;1144;1160;1112;1096;1112;1160;1144;1160;1112;1096;1016;1064;1080;1096;1016;1032;1016;936;984;968;952;904;952;1000;888;872;856;840;824;808;824;840;824;776;728;744;728;744;728;776;760;776;728;712;600;552;536;552;568;584;568;584;600;616;600;552;600;616;600;680;696
2vs3;965;981;1029;1013;997;981;933;917;837;757;709;661;709;629;645;597;613;501;517;533;517;501;453;437;453;501;485;533;517;501;485;469;421;341;357;341;325;309;325;277;325;309;389;373;453;437;549;501;485;565;549;533;581;597;549;533;581;501;549;533;549;501;485;501;517;437;389;341;293;309;325;309;325;341;325;309;261;341;357;277;325;277;325;277;261;309;325;341;357;341;293;245;261;213;229;181;229;277;261;309
2vs4;965;949;933;949;901;853;933;949;1029;1141;1157;1141;1157;1173;1221;1269;1253;1301;1253;1237;1317;1333;1349;1269;1285;1269;1157;1205;1221;1237;1253;1301;1221;1269;1221;1141;1093;1077;1125;1173;1221;1237;1221;1237;1285;1333;1253;1333;1317;1301;1285;1237;1253;1301;1317;1333;1413;1365;1349;1461;1445;1397;1381;1301;1285;1269;1253;1237;1221;1205;1189;1237;1157;1205;1221;1237;1157;1077;1125;1173;1125;1077;1061;981;1029;1109;1093;1109;1061;1077;997;949;965;917;997;949;1029;1045;1061;1045
2vs5;1029;1045;1061;1109;1061;1109;1093;1205;1221;1173;1093;1141;1157;1141;1125;1109;1029;1045;1125;1173;1189;1173;1189;1173;1189;1141;1157;1141;1125;1109;1093;1141;1125;1109;1125;1173;1157;1141;1125;1173;1125;1141;1157;1205;1093;1013;997;949;965;949;901;885;805;821;805;789;805;853;837;789;773;821;773;885;837;853;901;981;933;885;901;917;933;1013;1061;981;997;917;901;853;805;757;709;725;741;725;773;725;709;725;741;661;709;757;741;757;709;629;645;693
2vs6;997;981;965;949;933;917;965;885;869;853;837;853;837;917;933;949;933;917;933;917;933;981;1061;1077;1061;1045;1093;1077;1029;1077;1157;1141;1125;1173;1157;1205;1285;1269;1317;1237;1253;1269;1253;1205;1253;1333;1317;1269;1253;1237;1253;1269;1285;1333;1381;1365;1445;1461;1477;1461;1541;1461;1509;1557;1541;1557;1573;1493;1509;1493;1413;1365;1349;1301;1285;1269;1253;1301;1221;1237;1253;1269;1285;1333;1413;1429;1445;1461;1477;1525;1541;1525;1509;1557;1509;1525;1541;1493;1413;1365
2vs7;1061;1045;997;981;997;981;997;1013;997;981;1029;981;965;885;869;757;805;821;837;757;741;597;581;565;517;533;549;565;581;533;485;469;517;533;613;533;517;533;453;437;421;405;357;373;357;373;293;405;421;405;453;405;389;405;357;309;293;309;293;277;293;309;293;277;261;277;325;341;325;373;453;405;453;501;485;565;613;693;677;693;709;757;805;789;741;693;677;725;773;725;709;757;709;725;805;885;837;853;837;853
2vs8;994;1002;1010;1050;1122;1098;1074;1082;1090;1098;1138;1114;1122;1098;1074;1082;1090;1066;1042;1050;1026;1034;1042;1018;994;970;978;954;962;1002;978;954;930;970;946;954;930;938;914;922;898;906;914;922;898;874;850;826;802;810;786;826;802;778;754;730;706;682;690;698;674;682;690;698;706;746;754;730;706;714;690;666;642;618;594;602;642;714;722;698;674;650;626;666;642;618;594;570;578;554;562;538;514;554;530;506;482;458;434;410
2vs9;997;981;965;853;837;821;805;885;933;885;869;949;933;949;997;1013;1029;1013;1029;1077;1029;1013;997;1077;1093;1141;1125;1077;1157;1173;1157;1141;1157;1109;1061;1077;1029;1045;1029;1141;1157;1109;1093;1109;1157;1141;1157;1109;1093;1013;1061;1077;1093;1013;1029;1013;933;981;965;949;901;949;997;885;869;853;837;821;805;821;837;821;773;725;741;725;741;725;773;757;773;725;709;597;549;533;549;565;581;565;581;597;613;597;549;597;613;597;677;693
3vs4;949;933;949;933;917;869;917;965;1045;1125;1173;1157;1173;1157;1237;1285;1269;1285;1269;1253;1333;1317;1333;1285;1269;1253;1173;1189;1237;1253;1269;1285;1237;1253;1205;1125;1077;1093;1141;1189;1205;1221;1205;1221;1301;1317;1269;1349;1301;1317;1301;1221;1237;1317;1301;1349;1397;1349;1365;1445;1429;1381;1397;1317;1269;1285;1269;1253;1205;1189;1205;1253;1173;1221;1237;1253;1141;1061;1141;1157;1141;1061;1077;997;1045;1093;1077;1125;1077;1061;1013;965;981;933;981;933;1013;1061;1045;1029
3vs5;1013;1061;1045;1093;1077;1093;1109;1221;1237;1189;1109;1125;1173;1157;1141;1093;1045;1061;1141;1189;1173;1189;1173;1189;1173;1125;1141;1125;1109;1093;1077;1125;1109;1093;1141;1189;1173;1125;1141;1157;1141;1125;1173;1189;1077;997;981;965;949;933;885;869;789;805;789;773;821;869;853;773;789;837;757;869;853;869;917;965;917;869;885;901;949;1029;1045;997;981;901;917;837;821;773;725;741;757;741;757;709;693;741;725;645;725;741;725;741;693;645;629;709
