;Player 0;Player 1;Player 2;Player 3;Player 4;Player 5;Player 6;Player 7;Player 8;Player 9;
Round0;1029;1013;1007;997;1007;981;991;997;997;981
Round1;1042;1026;1014;978;982;994;982;1026;994;962
Round2;1071;1007;989;975;973;975;973;1071;1007;959
Round3;1084;1004;1012;988;964;924;980;1052;1004;988
Round4;1097;985;1003;969;971;937;987;1081;1001;969
Round5;1062;982;1010;982;978;966;978;1078;966;998
Round6;1075;979;1017;979;985;947;953;1075;979;1011
Round7;1088;1008;1040;976;992;912;928;1072;992;992
Round8;1101;989;1031;957;983;909;919;1117;1037;957
Round9;1098;986;1038;954;990;906;910;1130;1066;922
Round10;1111;999;1045;919;997;887;885;1159;1063;935
Round11;1108;1028;1068;916;988;868;844;1156;1092;932
Round12;1105;1057;1091;913;963;897;835;1137;1089;913
Round13;1102;1054;1082;894;970;910;826;1134;1086;942
Round14;1147;1051;1073;923;961;875;801;1163;1067;939
Round15;1160;1048;1080;936;968;840;792;1176;1064;936
Round16;1141;1045;1087;933;959;837;799;1205;1045;949
Round17;1138;1010;1094;914;982;866;790;1218;1026;962
Round18;1183;975;1117;863;957;879;797;1199;1039;991
Round19;1180;988;1076;844;964;860;804;1228;1036;1020
Round20;1209;953;1083;841;955;841;779;1257;1033;1049
Round21;1206;982;1074;838;946;854;770;1254;998;1078
Round22;1219;1011;1065;851;953;835;761;1251;979;1075
Round23;1264;992;1088;848;928;848;736;1264;992;1040
Round24;1261;1005;1063;829;935;845;743;1277;1005;1037
Round25;1258;1002;1054;826;942;890;734;1258;1018;1018
Round26;1239;999;1077;823;917;887;725;1271;999;1063
Round27;1252;964;1068;804;892;900;748;1300;980;1092
Round28;1265;977;1043;817;899;897;771;1281;1009;1041
Round29;1246;974;1034;814;906;862;762;1294;1022;1086
Round30;1227;955;1009;843;929;859;769;1291;1035;1083
Round31;1240;984;968;824;920;872;792;1320;1016;1064
Round32;1253;1013;959;805;911;869;783;1333;981;1093
Round33;1250;1026;950;802;902;866;790;1378;994;1042
Round34;1247;1007;957;783;925;863;781;1407;975;1055
Round35;1228;972;980;796;916;908;740;1436;988;1036
Round36;1193;985;1003;793;907;905;731;1417;1017;1049
Round37;1254;998;994;774;882;902;738;1398;1046;1014
Round38;1283;995;1001;739;873;883;713;1411;1059;1043
Round39;1232;1008;1008;752;864;880;736;1408;1088;1024
Round40;1213;1005;1015;781;871;877;711;1421;1101;1005
Round41;1194;1002;1006;762;894;874;702;1450;1082;1034
Round42;1175;967;1013;775;917;903;693;1479;1047;1031
Round43;1124;980;972;756;908;948;684;1508;1060;1060
Round44;1105;1041;931;769;883;945;675;1521;1089;1041
Round45;1102;1022;922;782;890;942;666;1518;1102;1054
Round46;1147;1019;929;747;865;939;673;1515;1099;1067
Round47;1176;1048;904;760;888;936;664;1496;1064;1064
