;Player 0;Player 1;Player 2;Player 3;Player 4;Player 5;Player 6;Player 7;Player 8;Player 9;
Round0;1008;1008;1008;976;1008;976;1024;1024;976;992
Round1;1016;1016;1032;952;984;952;1032;1048;1000;968
Round2;1056;960;1024;960;976;960;1040;1056;1024;944
Round3;1064;952;1048;984;920;952;1016;1048;1048;968
Round4;1088;896;1024;960;928;960;1040;1072;1056;976
Round5;1032;920;1032;952;952;968;1032;1080;1048;984
Round6;1040;912;1024;976;944;944;1040;1088;1056;976
Round7;1016;936;1064;968;952;936;1032;1080;1048;968
Round8;1008;944;1056;944;896;944;1040;1120;1104;944
Round9;1000;936;1096;920;904;952;1016;1144;1112;920
Round10;1040;944;1104;912;912;928;976;1168;1104;912
Round11;1016;968;1128;888;904;936;952;1176;1144;888
Round12;992;976;1168;880;912;944;960;1168;1136;864
Round13;1000;984;1144;872;936;904;952;1176;1128;904
Round14;1024;960;1136;912;896;896;928;1184;1136;928
Round15;1032;968;1112;920;888;904;920;1192;1144;920
Round16;1040;976;1072;944;880;880;960;1200;1120;928
Round17;1064;952;1064;952;920;872;952;1192;1096;936
Round18;1104;944;1056;912;880;864;976;1184;1120;960
Round19;1112;952;1016;872;856;872;1000;1192;1144;984
Round20;1136;944;1024;848;848;832;1008;1184;1152;1024
Round21;1144;936;1048;872;824;824;1016;1192;1128;1016
Round22;1152;960;1040;848;816;816;1056;1200;1136;976
Round23;1160;936;1064;824;824;824;1032;1240;1160;936
Round24;1152;944;1040;816;832;816;1056;1248;1168;928
Round25;1160;936;1032;808;808;808;1096;1240;1192;920
Round26;1168;928;1056;800;800;800;1072;1248;1168;960
Round27;1192;872;1048;776;792;792;1112;1272;1176;968
Round28;1184;896;1040;800;784;784;1104;1280;1184;944
Round29;1192;888;1016;808;792;776;1096;1272;1176;984
Round30;1184;880;976;832;816;768;1120;1264;1168;992
Round31;1192;888;952;824;808;776;1128;1272;1176;984
Round32;1216;928;912;816;816;736;1136;1296;1136;1008
Round33;1192;968;888;808;792;728;1176;1320;1144;984
Round34;1216;960;880;784;816;736;1152;1328;1136;992
Round35;1176;920;888;808;840;728;1128;1352;1160;1000
Round36;1136;944;944;800;816;720;1136;1344;1168;992
Round37;1176;952;952;792;808;728;1128;1352;1160;952
Round38;1200;944;976;752;816;720;1120;1376;1152;944
Round39;1176;920;1000;760;792;712;1160;1368;1160;952
Round40;1152;896;992;800;784;720;1168;1376;1184;928
Round41;1128;904;1000;792;792;712;1144;1384;1176;968
Round42;1120;896;1024;832;784;704;1136;1376;1136;992
Round43;1064;920;1000;840;760;712;1144;1384;1144;1032
Round44;1056;976;992;832;752;704;1152;1376;1184;976
Round45;1048;968;984;840;776;696;1144;1368;1192;984
Round46;1088;976;992;816;736;704;1136;1376;1200;976
Round47;1112;984;984;824;760;696;1112;1368;1176;984
Round48;1152;976;976;800;768;688;1088;1376;1200;976
Round49;1144;968;952;824;760;680;1096;1384;1208;984
Round50;1152;976;992;848;752;688;1056;1376;1216;944
Round51;1192;968;984;856;728;696;1080;1400;1176;920
Round52;1152;928;1008;880;752;688;1056;1392;1200;944
Round53;1192;920;1000;904;728;664;1048;1384;1240;920
Round54;1168;896;1040;912;720;672;1056;1392;1216;928
Round55;1176;872;1048;904;728;664;1048;1400;1240;920
Round56;1216;864;1024;912;736;656;1056;1392;1216;928
Round57;1240;888;1000;920;712;648;1032;1432;1208;920
Round58;1232;896;1024;960;688;656;992;1424;1216;912
Round59;1224;856;1048;968;696;632;1000;1416;1208;952
Round60;1264;848;1040;992;688;624;1008;1440;1184;912
Round61;1256;856;1048;1016;680;616;984;1432;1192;920
Round62;1280;864;1072;1040;640;624;992;1440;1152;896
Round63;1320;856;1096;1032;648;616;984;1432;1144;872
Round64;1312;848;1088;1024;656;624;960;1440;1168;880
Round65;1304;872;1096;984;648;600;968;1480;1192;856
Round66;1328;816;1072;992;656;608;976;1488;1184;880
Round67;1304;792;1064;1016;680;584;968;1496;1192;904
Round68;1264;800;1056;992;688;560;976;1520;1200;944
Round69;1272;808;1064;984;696;568;952;1528;1160;968
Round70;1248;816;1088;944;688;560;976;1520;1168;992
Round71;1272;792;1048;968;680;568;1000;1512;1176;984
Round72;1264;784;1024;992;704;560;1024;1520;1152;976
Round73;1272;776;984;984;728;568;1032;1528;1160;968
Round74;1248;736;1008;992;720;576;1024;1552;1184;960
Round75;1208;744;1016;1032;728;552;1032;1544;1192;952
Round76;1232;736;976;1040;704;560;1040;1568;1184;960
Round77;1208;744;984;1064;712;568;1048;1560;1160;952
Round78;1248;752;976;1040;704;560;1040;1584;1152;944
Round79;1208;760;1000;1016;696;536;1048;1592;1208;936
Round80;1216;752;1008;992;688;544;1040;1584;1232;944
Round81;1192;776;1032;1000;712;552;1016;1576;1224;920
Round82;1168;800;1024;1008;704;560;1024;1584;1232;896
Round83;1144;824;1048;984;696;552;1032;1592;1240;888
Round84;1152;832;1040;976;688;560;1072;1584;1232;864
Round85;1144;840;1000;968;696;568;1096;1608;1240;840
Round86;1152;864;976;1008;656;560;1072;1616;1248;848
Round87;1128;872;1000;1000;648;568;1080;1624;1224;856
Round88;1088;912;992;1040;656;560;1040;1632;1216;864
Round89;1128;920;1016;1048;616;552;1048;1624;1224;824
Round90;1136;896;1040;1040;592;560;1040;1632;1264;800
Round91;1160;904;1000;1064;568;568;1048;1624;1256;808
Round92;1184;880;992;1120;560;560;1024;1648;1248;784
Round93;1160;856;1000;1112;584;568;1032;1656;1240;792
Round94;1168;880;992;1088;576;576;1040;1648;1216;816
Round95;1176;872;1000;1064;568;584;1032;1640;1256;808
Round96;1168;912;960;1056;592;592;1008;1648;1280;784
Round97;1112;936;1000;1080;584;600;968;1656;1288;776
Round98;1120;960;1024;1088;576;592;960;1648;1248;784
Round99;1128;936;1064;1064;552;584;952;1672;1224;824
