965
1289
1057
590
941
763
934
897
935
1081
865
1069
1306
934
1017
1074
915
1015
711
943
988
828
1363
1138
1283
1044
1143
1071
941
847
1146
1202
1005
996
997
1053
1360
1053
997
1159
1167
1119
853
875
761
1102
1203
814
914
911
1161
1112
962
1012
1066
788
996
1121
1175
1247
1097
1101
833
626
613
1158
814
1114
653
968
853
914
1088
841
956
1235
945
858
1279
1006
1022
1159
1303
1132
928
985
990
954
1081
1207
987
1185
1152
1124
945
877
1019
971
785
1175
